zinc_id,smiles
ZINC000086052053,CCCCCCCCCC(=O)c1cncc(C)c1
ZINC000056898872,Cc1cccc([C@H](C)c2ncc[nH]2)c1C
ZINC000031475739,CCCCC[C@H](C)[C@@H](C)c1cc(OC(=O)CCCN2CCCCCC2)c2c(c1)OC(C)(C)C1=C2C[C@H](C)CC1
ZINC000000601288,CN(C)C(=O)O[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O
ZINC000000607839,C[N+]12CCC(CC1)[C@H](OC(=O)[C@@](O)(c1ccccc1)C1CCCCC1)C2
ZINC000100113588,C/C=C(\C)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)N2C
ZINC000106043981,CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccc(O[C@@H]2O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)cn1
ZINC000015115226,CC(C)=CCc1c(O)ccc2c1O[C@@H]1c3ccc(O)cc3OC[C@H]21
ZINC000001694563,OCC[C@H](O)[C@H](O)CO
ZINC000013413608,C[C@H]1C[S@](=O)C[C@H](C(=O)O)N1
ZINC000002002356,CO[C@]1(F)C(F)(F)[C@]1(F)Cl
ZINC000005963956,CC1(C)[C@H]2CC(=O)[C@]1(C)C[C@H]2O
ZINC000040439643,NC(=O)C[C@H](N)C(=O)N[C@@H](CC(=O)O)C(=O)O
ZINC000004654917,c1ccc2c(c1)Cc1ccccc1-n1c-2nnc1N1CCNCC1
ZINC000005132594,C/C=C(/C)[C@@H]1CCC(C)(C)O1
ZINC000001850914,C=C[C@H](CC=O)c1ccccc1
ZINC000038192488,C[C@@H](O)[C@H](c1ccc2c(c1)OCO2)N1CCOCC1
ZINC000003958121,O=C(O)/C=C/C(=O)Oc1ccccc1
ZINC000024215131,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(=O)c(O)c2c(O)c(O)c(O)cc2c1)c1cc(O)c(O)c(O)c1
ZINC000003650624,CC[C@H](c1ccc(OP(=O)(O)O)cc1)[C@@H](CC)c1ccc(OP(=O)(O)O)cc1
ZINC000013377408,CC(C)=C/C=C1\O[C@@H]2CC(C)=CC(=O)[C@@H]2[C@]1(C)O
ZINC000000001809,CN1CCN(CC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1
ZINC000003979083,C=C(C)[C@H]1Cc2c(cc(O)c3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1
ZINC000014584393,O=CC1=C(Cc2ccccc2)CN(O)C=C1
ZINC000100369302,O=C1c2ccc(Br)cc2C(=O)[C@H]1c1ccccc1
ZINC000100826347,CC1=C(C)[C@H]2CC[C@H]1C2
ZINC000009293928,CCCCNCC[C@H](O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12
ZINC000001481846,CN(C)CC[C@@H](c1ccccc1)C1CCCCC1
ZINC000030725535,O=C(O)Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cn1
ZINC000001542910,O=C(N/N=C/C=C/c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])s1
ZINC000004212603,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C
ZINC000006069763,COc1cc(C)c(O)c(OC)c1C(C)C
ZINC000014883348,CC1=C(CC[C@H](C)CCC[C@H](C)CCC[C@@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O
ZINC000014689153,CC(C)(O)[C@H]1Cc2cc3ccc(=O)oc3c(O)c2O1
ZINC000000001996,CN(C)CCCN1c2ccccc2Sc2cccnc21
ZINC000003831106,CCC1(CC)C(=O)NC[C@@H](C)C1=O
ZINC000053683289,CCCCCCCCO[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@H]1O
ZINC000005605515,COC(=O)C1=CC(CO)=COc2oc3cccc(O)c3c(=O)c21
ZINC000002037191,CN(C)[C@@H]1C[C@H](c2ccccc2)c2ccccc21
ZINC000004213537,CCN(CCCC(=O)N1CCC(C(=O)N(C)C)CC1)[C@@H](C)Cc1ccc(OC)cc1
ZINC000012493591,COc1cc2c(cc1OC)[C@H]1CC[C@]3(C)[C@@H](O)CC[C@H]3[C@@H]1CC2
ZINC000032184320,C=C(C)C(=O)CCc1ccoc1
ZINC000019168756,NN(Cc1ccccc1)C[C@@H]1COc2ccccc2O1
ZINC000013408530,O=c1oc2c(O)c(O)c(O)c3c(=O)oc4c(O)c(O)c(O)c1c4c23
ZINC000008551209,CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)(O)O[P@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
ZINC000000134623,O=C1c2ccccc2OC[C@H]1c1ccccc1
ZINC000015120006,Cc1cc(C(=O)O)cc2c1CC[C@@H]2C
ZINC000002568154,COCCO[C@@H](C)OCc1ccccc1
ZINC000040163161,CCCCC[C@H](C)[C@H](C)c1cc(OC(=O)CCCN2CCCCCC2)c2c(c1)OC(C)(C)C1=C2C[C@@H](C)CC1
ZINC000000016665,COc1ccc([C@H]2COc3cc(O)cc(O)c3C2=O)cc1
ZINC000003623386,CCNC1=Nc2ccc(Cl)cc2[C@@H](c2ccccc2)S1
ZINC000015146243,C=CCCCCCC#CC#CCO
ZINC000056871369,C=C[C@@]1(C)C=C2CC[C@@H]3C(C)(C)CCC[C@@]3(C)[C@@H]2CC1
ZINC000004098057,C[C@H]1C(=O)O[C@H]2C[C@]3(C)O[C@H]3[C@@H]3O[C@@H]3C3=C[C@@H](OC3=O)[C@@H]21
ZINC000230067650,CC(=O)N[C@H](C(=O)O[C@H](/C=C/C=C\C=C\C(=O)O)[C@@]1(C)CO1)[C@@H](C)c1ccccc1
ZINC000004217318,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
ZINC000031881392,CNC(=O)O/N=C(/CSC)C(C)(C)C
ZINC000001612828,COc1c(O)cc2c3c(cc4ccccc4c13)NC2=O
ZINC000001729384,CC1=CC[C@@]2(C)CC[C@H](C(C)C)[C@@]2(O)CC1
ZINC000013481852,COc1cc(O)cc(CO)c1
ZINC000014419527,N[C@@H](C(=O)O)[C@@H](O)[C@@H](O)C(=O)O
ZINC000000000574,COc1ccc2c(c1)c1c(n2C(=O)c2ccccc2)CC[C@H](C(=O)O)C1
ZINC000033650255,O=NN1CC[C@H](O)C1
ZINC000040424328,C[C@H](O)[C@@H]1C=C[C@@H]([C@@H]2CCC(=O)O2)O1
ZINC000000897928,O=c1cc(CCc2ccccc2)oc2ccccc12
ZINC000067983830,O[C@@H]1[C@@H](O)[C@H](O)O[C@H](CN(CCCl)CCCl)[C@@H]1O
ZINC000032175845,CC[C@H]1SCCC1=O
ZINC000024449561,O=C(O)/C(O)=C/c1ccc(O)cc1
ZINC000005134625,N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)O
ZINC000033754387,C[C@H]1CC(N)=NN1c1nc2c(s1)CCCC2
ZINC000029562813,N#CNC(=O)OCc1ccccc1
ZINC000038139514,C/C1=C/[C@@H](C)C/C=C\[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)[C@H]3[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@@]23C(=O)/C=C\C(=O)[C@@H]1O
ZINC000006506148,O=C(O)[C@@H](Cc1ccc(O)cc1)NO
ZINC000004216912,CN(C)S(=O)(=O)c1cc(-c2cs/c(=N/c3ccccc3)n2C)ccc1Cl
ZINC000030730133,Cc1ncc(C[n+]2c([C@H](O)CC(C)C)sc(CCO[P@@](=O)(O)OP(=O)(O)O)c2C)c(N)n1
ZINC000001553549,CNCC[C@@H](Oc1ccc(O)cc1C)c1ccccc1
ZINC000014613036,CN1CCc2cc3c(c4c2[C@H]1Cc1cc2c(cc1-4)OCO2)OCO3
ZINC000100108836,O=C1NC(=O)[C@H]2[C@@H]3C=C[C@H](C3)[C@H]12
ZINC000001765592,CCCC/C=C/C(=O)OCC
ZINC000059845594,CSSc1cc(C)oc1C
ZINC000038416572,O=c1[nH]cnc2c1ccc1ccccc12
ZINC000038653048,CCOCC(=O)O[C@@H]1C[C@H](C)CC[C@@H]1C(C)C
ZINC000008216371,C[C@H](O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
ZINC000032152202,CC1=CC[C@H]([C@H](C)C=O)CC1
ZINC000011616645,CCCCCC[C@@H](I)CC[C@H](I)CCCCCCCC(=O)O
ZINC000005112923,NC(=O)C[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)O
ZINC000001625585,C[C@]1(O)CSc2c(C=O)c3ccccc3n21
ZINC000025968445,CCCC[C@@](C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CC/C=C\CCC(=O)OC
ZINC000003796046,CCC#CC[C@H](C)[C@H](O)C#C[C@@H]1[C@H]2C/C(=C/COCCCC(=O)O)C[C@H]2C[C@H]1O
ZINC000014496278,O=Cc1cc2ccc(=O)oc2cc1O
ZINC000014922905,O=C(O)C[C@H](C(=O)O)[C@@H]1c2c(cc(O)c(O)c2O)C(=O)O[C@@H]1C(=O)O
ZINC000004213065,CNCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H](CC(C)C)C(=O)NC(C)(C)C)C(C)(C)C
ZINC000035052442,C=CC(=O)N=C=S
ZINC000005832868,CCCN(CCC)CCc1ccc(O)c2c1CC(=O)N2
ZINC000030320946,O=C(O)/C=C/C(=O)CC(=O)CC(=O)O
ZINC000095614838,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
ZINC000034278895,CCCC(=O)O[C@H](C)Cc1ccccc1
ZINC000100771069,C[C@H](O)[C@@H](NC(=O)[C@@H]1C[C@@H](O)CN1)C(=O)O
ZINC000001842896,C[N+]12CCC(CC1)[C@H](OC(=O)[C@](O)(c1ccccc1)C1CCCCC1)C2
ZINC000104360003,CC(C)=C1C[C@@H]2[C@H](CC[C@@H](C)O)[C@@]2(C)CC1=O
ZINC000013607144,CNCc1ccc(-c2cccnc2)o1
ZINC000000006330,C[C@@H](C#Cc1cccc(Oc2ccc(F)cc2)c1)N(O)C(N)=O
ZINC000073198608,CCC/C(=C\Cl)C/C=C/CCC(=O)O
ZINC000001641504,CCOC(=O)N[C@@H](CC(C)C)C(=O)O
ZINC000095615652,CC[C@H](C)[C@@H]1NC(=O)c2csc(n2)[C@@H](C)NC(=O)[C@H]2N=C(O[C@@H]2C)[C@H](C(C)C)NC(=O)c2csc(n2)[C@@H](Cc2ccccc2)NC(=O)[C@H]2N=C1O[C@@H]2C
ZINC000005751120,CC(C)[C@@H]1CC[C@]2(C)CCCC(=O)[C@@]2(C)C1
ZINC000014676741,NC1=NC(=O)/C(=C/c2ccc(O)c(O)c2)N1
ZINC000000001491,C=C(CC)C(=O)c1cc2cc(C(=O)O)oc2cc1C
ZINC000006117846,O[C@@H]1C[C@H]2CCCN3CCc4c(n1c1ccccc41)[C@@H]23
ZINC000013512028,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
ZINC000012493877,CC[C@H](O)[C@H](O)C(=O)O
ZINC000028631761,CC(C)C[C@H](NC(=O)[C@H](N)CO)C(=O)O
ZINC000018531805,Cc1cnc2c(n1)CCC2
ZINC000004429715,CCCS[S@@](=O)CCC
ZINC000043845871,COC1=C(C)C(=O)C2=C(C1=O)[C@H](COC(N)=O)[C@@]1(O)[C@@H]3[C@H](CN21)N3C
ZINC000002558954,CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)O
ZINC000033963310,CSCC[C@H](NC(=O)[C@H](N)Cc1c[nH]cn1)C(=O)O
ZINC000003966030,COCC1=C(C(=O)OC)[C@H](c2ccc(F)c(F)c2)N(C(=O)NCCCN2CCC(c3cccc(NC(C)=O)c3)CC2)C(=O)N1
ZINC000001557677,CC(C)[C@@H](O)C(=O)C[C@@H](C)CCC(=O)c1ccoc1
ZINC000000000826,C=CC[C@@]1(C(=O)NC(N)=O)C[C@@H](C)OC1=O
ZINC000000898819,Cc1cc(O)c2c(C=O)c(O)c(O)c(C(C)C)c2c1
ZINC000003650191,CC(=O)N[C@@H](C=O)[C@@H](O)[C@@H](O)[C@H](O)COS(=O)(=O)O
ZINC000001846640,COc1c(Cl)c(Cl)c(O)c(Cl)c1Cl
ZINC000014588986,C=C(C)C1CCC(CO)CC1
ZINC000013542495,C[C@H](O)[C@H](O)[C@@H](O)CO
ZINC000030726699,COC(=O)/C=C\[C@]1(C)[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@]2(C)[C@]2(O)OC(C)(C)C(=O)[C@@]21O
ZINC000004521925,C=C1CC[C@H](O)C/C1=C\C=C1/CCC[C@@]2(C)[C@@H]1CC[C@@H]2[C@H](C)CCCC(C)C
ZINC000004216671,CC(C)C1=C[C@@]23CC[C@H]4[C@](C)(C(=O)N5CCOCC5)CCC[C@]4(C)[C@H]2C[C@@H]1[C@H]1C(=O)N(CCO)C(=O)[C@H]13
ZINC000100772349,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@@H]1OC[C@@H](O)[C@@H]1O
ZINC000015120290,C/C(=C/CC/C(C)=C/CO)CO
ZINC000049088520,CCN(CC)C(=S)SSC1CCCCC1
ZINC000032839152,N[C@@H](CC(=O)N[C@H](CO)C(=O)O)C(=O)O
ZINC000113216506,Cc1cc(O)c([C@@H]2C[C@H]3CC[C@@]2(C)C3(C)C)cc1C
ZINC000002040889,CCOP(=S)(OCC)SCSCC
ZINC000005116651,Cn1c2c(Cl)c(Cl)ccc2c2cc[nH]c(=O)c21
ZINC000028257553,CCOC(=O)c1ccc(/C=C(\C)c2ccc3c(c2)C(C)(C)CCC3(C)C)cc1
ZINC000005167572,CC(=O)c1cc2ccncc2cn1
ZINC000003606265,C[C@](O)(C(=O)O)[C@@H](CC(=O)O)C(=O)O
ZINC000033852250,C[C@H](Cc1ccccc1)NCCN1CCOCC1
ZINC000000001189,CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1
ZINC000031392373,Cc1ccccc1CN1CCN(CCS[C@@H](c2ccccc2)c2ccccc2Cl)CC1
ZINC000014613371,CC1=CNC(=O)[C@@H]2[C@@H](C)CC[C@H]12
ZINC000006068298,COc1ccc2c(c1O)[C@@H](Cc1ccc(O)cc1)[N+](C)(C)CC2
ZINC000038877441,C[C@@H](O)[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)O
ZINC000002015244,CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21
ZINC000006030767,CC1=C2CC[C@@H](C)C[C@@]2(O)OC1=O
ZINC000014586981,COc1c(C)c2c([nH]c1=O)C(=O)c1ccccc1C2=O
ZINC000014642687,COc1cc([C@@H]2Oc3cc(O)cc(O)c3C[C@H]2O)ccc1O
ZINC000033995175,N[C@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(=O)O)C(=O)O
ZINC000032821797,CC[C@@H](O)[C@@H](O)C/C=C\C/C=C\CCCCCCCC(=O)O
ZINC000001538134,CCOC(=O)C(=O)Nc1cc(C)c(Oc2ccc(O)c([C@H](O)c3ccc(F)cc3)c2)c(C)c1
ZINC000085558912,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[P@@](=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC
ZINC000000001251,COc1ccc2[nH]c(C)c(CC(=O)NO)c2c1
ZINC000032163926,CC(=O)[C@@H]1CCS1
ZINC000050027732,CC(C)C[C@@H](N)C(=O)N[C@@H](CS)C(=O)O
ZINC000008243933,C[C@@H](O)[C@@H](N)Cc1ccccc1
ZINC000100028960,O=C(O)[C@@H](O)C(=O)[C@H](O)[C@@H](O)CO
ZINC000082402583,O[C@@H]1CCCN[C@@H]1c1ccco1
ZINC000038559596,O=C1c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2OC[C@@H]1c1ccc(O)cc1
ZINC000001704213,C[C@@H](O)[C@@H](O)[C@@H](O)CO
ZINC000004098161,C[C@H]1CC[C@H]2[C@@H](C=C[C@@H]3COC(=O)[C@@]32C)C1
ZINC000014822195,COc1cc(OC)c(OC)cc1/C=C\C=O
ZINC000006095347,O[C@](Cc1ccccc1Cl)(Cn1cncn1)C1(Cl)CC1
ZINC000002037189,CN(C)[C@H]1C[C@@H](c2ccccc2)c2ccccc21
ZINC000064453740,C[C@H](C(=O)O)c1ccc(C[C@@H]2CCCC2=O)cc1Br
ZINC000005651370,CC[C@@H](OC(C)=O)C(C[C@H](C)NC)(c1ccccc1)c1ccccc1
ZINC000028647412,COc1cccc2c1[C@H](O)CC[C@@H]2O
ZINC000100771129,CC[C@H](C)[C@@H](N)C(=O)N1C[C@@H](O)C[C@@H]1C(=O)O
ZINC000004098734,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@]2(O)C3=O)O1
ZINC000021948618,COc1ccc([C@H](O)CN)cc1O
ZINC000002047879,C[C@@H](c1ccccc1)N(C)C=O
ZINC000005650984,CCS(=O)(=O)NO
ZINC000000538067,O=c1[nH]c2ccccc2n1C1CCN(CCCc2noc3cc(F)ccc23)CC1
ZINC000026500814,O=C(NCCSSCCNC(=O)/C(Cc1ccc(O)c(Br)c1)=N/O)/C(Cc1ccc(O)c(Br)c1)=N/O
ZINC000001579828,CC(C)[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)O
ZINC000150338756,N[C@@H](C[SH](=O)=O)C(=O)O
ZINC000001849661,CC1(C)S[C@@H]2[C@@H](NC(=O)[C@@H](N)c3ccc(O)cc3)C(=O)N2[C@@H]1C(=O)O
ZINC000100061122,CCCCCCCCCCCCCCCCNC(=O)/C=C/c1ccccc1
ZINC000001694566,OCC[C@@H](O)[C@@H](O)CO
ZINC000038155556,COC(=O)CCCC[C@H](CCSS/C(CCO)=C(/C)N(C=O)Cc1cnc(C)nc1N)SC(C)=O
ZINC000028631254,NCCCC[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)O
ZINC000077269419,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OS(=O)(=O)O)CC[C@@]43C)[C@@H]1CC=C2c1ccc[n+]([O-])c1
ZINC000003641064,O=Cc1cc2c(cc1O)[nH]c1ccccc12
ZINC000097975981,C[C@@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000019366609,O=C(CCCN1CCN2Cc3[nH]c4ccccc4c3C[C@@H]2C1)c1ccc(F)cc1
ZINC000014446140,NC(=O)NC[C@H](O)C[C@@H](N)C(=O)O
ZINC000005821675,CCCC[C@@H](C)C=O
ZINC000002598061,CCCCCCCCOC(=O)/C=C/c1ccccc1
ZINC000014585770,COc1c(C)c(O)c(C(C)=O)c(O)c1Cc1c(O)c(CC=C(C)C)c(O)c(C(C)=O)c1O
ZINC000002021429,Nc1ncc2ncn(COCCO)c2n1
ZINC000005133120,NCCC1=CC(=O)C(=O)C=C1
ZINC000001857526,O=C1c2ccccc2-c2nccc3ccnc1c23
ZINC000012494159,C/C(O)=N\[C@@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1OC(C(=O)O)=C[C@@H](O)[C@H]1O
ZINC000103209312,O=C1C=Cc2c(O)ccc3cccc1c23
ZINC000031544969,C[C@@H](Cc1ccccc1)N(C)Cc1ccco1
ZINC000000001024,CN(C)CCN1C(=O)c2cccnc2Sc2ccccc21
ZINC000014649299,OC[C@H](O)C[C@@H](O)CO
ZINC000005833082,CCCN(CCC)[C@H]1CCc2c(O)cccc2C1
ZINC000034220988,CN(C)C[C@H](O)[C@H](c1ccccc1)c1cccc(Cl)c1
ZINC000066100686,OC[C@H]1[C@H]2CC[C@](O)(N2)[C@@H](O)[C@@H]1O
ZINC000005782398,Cc1cccc(O[C@H]2CCNC[C@H]2O)c1C
ZINC000030731143,NC(=O)OCC(O)(COC(N)=O)c1ccccc1
ZINC000079566593,CC[C@H](C)C[C@H](C)CCCC(C)C
ZINC000100771042,O=C(O)[C@H]1C[C@H](O)CN1C(=O)[C@H]1C[C@H](O)CN1
ZINC000022860106,CC[C@@H](C(=O)O[C@H](COCC(C)C)CN1CCN(C)CC1)c1ccccc1
ZINC000000895953,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)C[C@H]2O
ZINC000004098468,Cc1c[n+](CCc2ccc(O)cc2)cc2c1CC[C@@H]2C
ZINC000003638204,COC(=O)c1ccccc1OC(N)=O
ZINC000000001820,C[N+](C)(C)CCO[N+](=O)[O-]
ZINC000015207084,C=C(C)[C@@H]1CC[C@@]2(C)CC[C@@H](O)C(=C)[C@@H]2C1
ZINC000005922016,CC[C@@H](C)C(=O)OC/C=C(\C)CCC=C(C)C
ZINC000103206607,COc1ccc2[nH]cc(-c3nccs3)c2c1
ZINC000005934350,O[C@@](c1ccccc1)(c1cncnc1)c1ccc(Cl)cc1Cl
ZINC000000001478,O=C(O)c1cccc2c1Nc1cc(C(F)(F)F)ccc1S2
ZINC000030729526,CO/C(=C/C(=O)N(C)[C@@H](Cc1ccccc1)c1nccs1)C[C@H](C)C(Cl)(Cl)Cl
ZINC000027211161,NCCCC[C@@H](NC(=O)[C@H](N)Cc1ccc(O)cc1)C(=O)O
ZINC000000001726,CN(C)c1ccc(-c2nc(=O)n(C)nc2-c2ccc(N(C)C)cc2)cc1
ZINC000100771795,C/C(=C/COc1ccc2ccc(=O)oc2c1)CC[C@@H]1C(C)(C)[C@H]2CC[C@@]1(C)O2
ZINC000000538635,CC(C)c1nc(COC(N)=O)n(Cc2ccncc2)c1Sc1cc(Cl)cc(Cl)c1
ZINC000033827953,C[C@H](CN(C)C)O[C@@](C)(c1ccccc1)c1ccc(Cl)cc1
ZINC000002041016,CCC(=O)N(c1ccccc1)[C@@H](C)CN1CCCCC1
ZINC000084758355,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](OS(=O)(=O)O)C[C@@H]4C[C@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000036373988,O=P(O)(O)[C@@H](Br)c1ccccc1
ZINC000001850888,CC1=CC[C@@H](CCO)C1(C)C
ZINC000031484861,C[C@@H](O)/C=C\c1ccccc1
ZINC000050026789,CC[C@H](C)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)O
ZINC000014421713,C[C@@]12C=CC[C@H]1[C@@H]1CC[C@@H]3CC(=O)CC[C@]3(C)[C@H]1CC2
ZINC000004099174,Cc1c(F)c(N2CCN[C@@H](C)C2)cc2c1c(=O)c(C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)cn2C1CC1
ZINC000015261251,N[C@H](CCC(=O)NCCO)C(=O)O
ZINC000032839133,N[C@H](CCC(=O)O)C(=O)N1C[C@H](O)C[C@@H]1C(=O)O
ZINC000072266830,CCCCC[C@@H]1CN[C@@H](C(=O)N[C@H]([C@@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)C1
ZINC000001846409,COC(=O)[C@H](C)Oc1ccc2ccccc2c1Cl
ZINC000030730673,C[C@@H](O)/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O
ZINC000014696109,OC[C@@H](O)[C@@H](/C=C/c1ccc(O)cc1)c1ccc(O)c(O)c1
ZINC000100051205,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@H](C2)N(C)CC[C@@]341
ZINC000005925191,CCOP(=O)(S[C@@H](C)CC)S[C@@H](C)CC
ZINC000003830577,O=C(O)[C@@H]1CCc2cc(C3CCCCC3)c(Cl)cc21
ZINC000032134238,Oc1ccccc1CCCc1ccccc1
ZINC000100821125,CCCCCCCCCC[C@H](O)[C@@H]1CC[C@H]([C@@H]2CC[C@H]([C@@H](O)CCCCCCCCCCCCC3=C[C@@H](C)OC3=O)O2)O1
ZINC000085972342,CCCCCC[C@H](C)[C@H](C)C(C)C
ZINC000014455634,CO[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
ZINC000005459569,CCC(=O)O[C@@]1(c2ccccc2)CCCN(C)C[C@@H]1C
ZINC000038435846,C=C1OC(=O)[C@]2([C@H](C)C=CC(=O)[C@@H]2O)[C@H]1O
ZINC000013304791,N=C(N)NCCC[C@H](NCC(=O)O)C(=O)O
ZINC000059585784,C=C(C)C1=CC=C(C)CC1
ZINC000013538225,C[C@H](NC(=O)[C@H](N)[C@H](C)O)C(=O)O
ZINC000005116863,N[C@@H](CCCCNCCc1cnc[nH]1)C(=O)O
ZINC000001843146,C[C@@H](NCCn1cnc2c1c(=O)n(C)c(=O)n2C)[C@@H](O)c1ccccc1
ZINC000014588532,C[C@H](CO)[C@@H]1CC[C@@](C)(O)[C@@H](O)C1
ZINC000169319510,CC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]12C)C3(C)C
ZINC000000897912,CCCC(=O)c1c(O)c(Cc2c(O)c(C(C)=O)c(O)c(C)c2OC)c(O)c2c1OC(C)(C)C=C2
ZINC000005377707,C[S+](C)CCOC(=O)[C@H](c1ccccc1)C1CCCCC1
ZINC000100037561,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2c1c(O)cc(O)c2c1O[C@@H](c1ccc(O)c(O)c1)[C@@H](O)C2
ZINC000031291716,Clc1cccc(SCCN2CCOCC2)n1
ZINC000004214963,C[C@]1(O)CC[C@H]2[C@@H]3CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000012503232,O=C(O)[C@H](O)C[C@@H](O)[C@@H](O)C(=O)O
ZINC000033839282,CCC/C=C/CCCCC(=O)O
ZINC000039626636,C[C@@H](O)[C@H](N)C(=O)N[C@H](C(=O)O)[C@@H](C)O
ZINC000008214508,CCc1ccc(/C(=C(\Br)c2ccccc2)c2ccccc2)cc1
ZINC000013520501,O=[N+]([O-])c1ccc(S[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
ZINC000015206004,COc1cc2[nH]c3c(C/C=C(\C)CCC=C(C)C)c(O)ccc3c2cc1C
ZINC000030731729,C[C@]1(/C=C/Cl)C[C@](Cl)(CBr)[C@@H](Cl)C[C@H]1Cl
ZINC000005500865,N[C@H](CCC(=O)NCCCC(=O)O)C(=O)O
